,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
43651,3,technician,married,secondary,no,0,no,yes,cellular,7,may,2,3,-1,0,unknown
43652,7,technician,married,tertiary,no,0,no,no,cellular,7,may,5,2,2,2,success
43653,12,unknown,married,unknown,no,0,no,no,telephone,7,may,2,3,-1,0,unknown
43655,4,management,married,tertiary,no,0,no,no,cellular,7,may,1,2,2,4,success
43658,7,management,married,tertiary,no,0,no,no,cellular,7,may,1,4,2,8,success
43663,6,management,married,tertiary,no,0,yes,no,cellular,10,may,4,6,1,6,success
43670,5,services,single,secondary,no,0,no,no,cellular,12,may,1,1,-1,0,unknown
43671,12,retired,divorced,secondary,no,0,no,no,cellular,12,may,2,1,6,1,success
43672,5,management,married,tertiary,no,5,no,no,cellular,12,may,1,2,2,5,success
43673,3,services,married,secondary,no,0,no,no,cellular,12,may,1,1,6,6,success
43674,3,technician,married,secondary,no,0,no,no,cellular,12,may,1,2,6,3,success
43675,10,management,married,secondary,no,0,no,no,cellular,12,may,3,2,13,2,success
43677,7,management,married,tertiary,no,0,no,no,cellular,12,may,1,3,6,10,success
43678,3,blue-collar,married,secondary,no,0,no,no,cellular,12,may,1,2,8,1,failure
43679,3,services,married,secondary,no,0,no,no,cellular,12,may,2,1,6,5,success
43680,0,student,single,primary,no,0,no,no,cellular,12,may,1,1,6,2,success
43682,1,technician,single,secondary,no,0,no,no,cellular,12,may,6,1,6,2,success
43683,1,student,single,unknown,no,0,no,no,cellular,12,may,3,1,-1,0,unknown
43684,2,self-employed,single,tertiary,no,0,no,no,cellular,12,may,3,1,1,3,success
43685,2,admin.,single,secondary,no,0,no,no,telephone,12,may,3,1,6,5,success
43686,3,management,single,tertiary,no,0,no,no,telephone,12,may,3,1,3,10,success
43690,3,technician,single,tertiary,no,0,yes,no,cellular,13,may,5,3,-1,0,unknown
43691,7,blue-collar,divorced,primary,no,0,no,no,telephone,13,may,3,1,6,2,success
43693,3,unemployed,single,secondary,no,0,yes,no,cellular,13,may,2,1,-1,0,unknown
43694,7,unknown,married,secondary,no,0,no,no,cellular,13,may,2,1,3,4,success
43696,12,retired,married,primary,no,0,no,no,cellular,13,may,2,1,3,5,success
43697,5,admin.,married,secondary,no,0,yes,no,cellular,13,may,2,1,6,5,success
43698,9,retired,divorced,tertiary,no,0,no,no,cellular,13,may,2,1,6,2,success
43699,4,management,married,tertiary,no,0,yes,no,cellular,13,may,1,1,2,10,success
43700,6,blue-collar,married,secondary,no,0,yes,no,cellular,13,may,2,2,6,3,success
43701,2,blue-collar,single,secondary,no,0,no,no,cellular,13,may,1,1,2,3,success
43702,2,technician,single,secondary,no,0,no,no,cellular,13,may,5,1,-1,0,unknown
43703,4,management,married,tertiary,no,1,no,no,cellular,13,may,2,1,3,3,success
43704,2,management,single,tertiary,no,-1,no,no,cellular,13,may,2,1,-1,0,unknown
43705,10,retired,married,secondary,no,0,no,no,cellular,13,may,2,1,2,5,success
43706,7,blue-collar,single,secondary,no,0,no,no,cellular,13,may,3,1,2,1,other
43707,4,technician,single,tertiary,no,0,no,no,cellular,13,may,1,1,2,3,success
43710,8,admin.,married,secondary,no,0,no,no,cellular,13,may,2,3,2,5,success
43711,4,management,married,tertiary,no,0,yes,no,cellular,14,may,4,3,9,4,failure
43712,4,admin.,married,tertiary,no,0,no,no,cellular,14,may,3,2,6,2,other
43714,3,admin.,married,secondary,no,0,no,no,cellular,14,may,4,3,5,3,success
43716,7,admin.,married,secondary,no,0,yes,no,cellular,14,may,1,8,6,4,success
43719,8,management,married,primary,no,0,no,no,cellular,14,may,1,1,5,1,success
43720,8,retired,married,primary,no,1,no,no,cellular,14,may,5,4,3,7,success
43721,2,unemployed,single,primary,no,0,no,no,cellular,14,may,10,2,5,7,success
43722,12,retired,married,tertiary,no,1,no,no,cellular,14,may,6,1,5,4,success
43725,1,management,single,tertiary,no,0,no,no,cellular,14,may,3,5,-1,0,unknown
43726,6,management,married,tertiary,no,0,no,no,cellular,14,may,3,4,2,3,success
43730,8,blue-collar,married,secondary,no,0,yes,yes,cellular,17,may,4,1,6,2,other
43731,11,retired,married,secondary,no,1,no,no,cellular,17,may,9,1,6,2,success
43733,2,student,single,tertiary,no,0,no,no,cellular,17,may,3,1,8,10,other
43734,7,management,married,tertiary,no,0,no,no,cellular,17,may,3,1,6,3,success
43737,4,management,married,tertiary,no,0,no,no,cellular,17,may,2,2,6,3,success
43739,3,management,single,tertiary,no,0,no,no,cellular,17,may,4,1,-1,0,unknown
43741,7,admin.,married,secondary,no,0,yes,no,cellular,18,may,3,1,-1,0,unknown
43742,9,retired,married,secondary,no,0,no,no,cellular,18,may,2,1,2,5,failure
43745,13,retired,divorced,primary,no,0,no,no,telephone,18,may,2,3,-1,0,unknown
43747,9,retired,married,secondary,no,0,no,no,cellular,18,may,2,2,6,1,success
43748,5,admin.,married,tertiary,no,0,yes,no,telephone,18,may,2,2,12,3,failure
43749,2,admin.,single,secondary,no,0,yes,no,unknown,19,may,0,1,11,1,other
43750,7,technician,married,secondary,no,0,yes,no,cellular,19,may,3,1,3,6,success
43751,3,technician,single,secondary,no,0,no,no,cellular,19,may,1,2,-1,0,unknown
43752,8,retired,married,secondary,no,0,no,no,cellular,20,may,3,1,2,1,failure
43755,4,technician,single,tertiary,no,0,no,no,cellular,20,may,1,1,-1,0,unknown
43756,4,management,married,tertiary,no,0,no,no,cellular,20,may,2,2,6,5,other
43760,12,retired,married,unknown,no,0,no,no,telephone,20,may,2,3,-1,0,unknown
43761,6,blue-collar,married,secondary,no,0,yes,no,cellular,21,may,1,3,3,8,success
43762,9,technician,married,secondary,no,0,no,no,cellular,21,may,1,4,-1,0,unknown
43764,6,admin.,married,secondary,no,0,no,no,cellular,21,may,3,1,2,6,success
43765,6,self-employed,married,secondary,no,0,no,no,cellular,21,may,4,1,12,3,failure
43767,7,management,married,tertiary,no,0,no,no,cellular,21,may,3,3,2,5,failure
43770,3,unemployed,single,secondary,no,0,no,no,cellular,21,may,3,1,6,2,other
43771,1,unemployed,single,secondary,no,0,no,no,cellular,24,may,3,2,-1,0,unknown
43772,1,student,single,secondary,no,0,no,no,cellular,24,may,3,1,2,7,success
43773,11,retired,married,primary,no,0,no,no,cellular,24,may,2,2,4,3,failure
43777,7,admin.,single,secondary,no,0,yes,no,cellular,24,may,5,1,12,9,failure
43778,2,technician,single,tertiary,no,0,yes,no,cellular,24,may,1,1,12,1,failure
43779,2,student,single,secondary,no,0,no,no,cellular,24,may,2,2,11,3,other
43780,3,services,single,secondary,no,0,yes,no,cellular,25,may,1,2,12,2,success
43781,9,technician,married,secondary,no,0,no,no,cellular,25,may,5,4,-1,0,unknown
43783,2,student,single,secondary,no,0,no,no,cellular,25,may,2,1,2,4,failure
43784,3,admin.,single,secondary,no,0,yes,no,cellular,25,may,5,1,6,2,success
43785,2,unemployed,single,tertiary,no,0,no,no,cellular,25,may,3,1,-1,0,unknown
43787,7,management,married,tertiary,no,0,no,no,cellular,25,may,2,1,-1,0,unknown
43788,8,management,married,primary,no,0,no,no,telephone,25,may,4,4,11,2,failure
43789,4,technician,married,secondary,no,0,no,no,cellular,26,may,2,1,-1,0,unknown
43790,8,management,married,tertiary,no,2,yes,no,cellular,26,may,3,1,18,5,other
43791,3,services,single,secondary,no,0,no,no,cellular,26,may,2,1,10,1,success
43792,3,technician,single,secondary,no,0,no,no,cellular,26,may,3,3,6,2,failure
43794,5,technician,married,secondary,no,0,no,no,cellular,26,may,1,3,2,7,other
43796,2,technician,married,secondary,no,0,no,no,cellular,26,may,1,1,-1,0,unknown
43797,10,management,married,unknown,no,0,yes,no,cellular,26,may,1,2,3,11,success
43799,2,blue-collar,single,tertiary,no,0,no,no,cellular,26,may,4,3,6,3,success
43800,3,admin.,single,secondary,no,0,no,no,cellular,26,may,4,2,-1,0,unknown
43801,10,retired,married,primary,no,0,no,no,telephone,26,may,2,2,4,5,success
43802,4,unemployed,divorced,secondary,no,0,yes,no,unknown,27,may,0,1,18,2,other
43803,6,housemaid,married,secondary,no,0,no,no,cellular,27,may,1,3,6,1,success
43806,7,retired,married,secondary,no,0,no,no,cellular,27,may,6,1,-1,0,unknown
43807,1,student,single,tertiary,no,0,no,no,cellular,27,may,9,1,5,6,success
43808,6,services,divorced,unknown,no,0,no,no,cellular,27,may,4,1,15,1,failure
43811,2,services,single,tertiary,no,0,no,no,cellular,27,may,3,1,13,1,failure
43817,6,technician,married,secondary,no,0,no,no,cellular,27,may,2,2,-1,0,unknown
43818,9,blue-collar,married,secondary,no,0,no,no,cellular,27,may,3,2,-1,0,unknown
43819,9,unemployed,married,secondary,no,0,no,no,cellular,27,may,1,3,9,4,success
43820,2,blue-collar,single,tertiary,no,0,no,no,telephone,27,may,1,2,1,1,success
43822,2,management,married,tertiary,no,1,no,no,cellular,28,may,3,3,-1,0,unknown
43825,1,student,single,secondary,no,0,no,no,cellular,28,may,4,2,6,9,failure
43826,3,services,single,unknown,no,0,yes,no,unknown,28,may,0,1,-1,0,unknown
43827,6,housemaid,married,secondary,no,0,no,no,cellular,28,may,2,5,-1,0,unknown
43829,2,student,single,secondary,no,0,no,no,cellular,28,may,5,3,6,2,other
43834,2,technician,single,tertiary,no,0,no,no,cellular,31,may,6,1,-1,0,unknown
43838,8,admin.,married,secondary,no,1,no,no,cellular,1,jun,1,1,-1,0,unknown
43840,3,admin.,married,secondary,no,0,no,no,cellular,1,jun,2,1,-1,0,unknown
43841,4,technician,married,secondary,no,0,no,no,cellular,1,jun,4,1,9,5,failure
43842,3,admin.,single,tertiary,no,0,yes,no,cellular,1,jun,2,1,7,2,failure
43843,2,blue-collar,single,secondary,no,-1,yes,no,cellular,1,jun,1,2,3,12,success
43846,2,services,single,secondary,no,0,no,no,cellular,1,jun,2,3,4,2,success
43851,3,management,single,tertiary,no,0,no,no,cellular,1,jun,2,5,-1,0,unknown
43852,2,management,single,tertiary,no,0,yes,no,cellular,1,jun,2,1,9,3,success
43859,6,admin.,single,tertiary,no,0,yes,no,cellular,2,jun,3,1,3,1,success
43860,2,blue-collar,single,tertiary,no,0,no,no,cellular,2,jun,5,1,6,1,success
43861,2,admin.,married,secondary,no,0,no,no,cellular,2,jun,1,2,6,4,success
43862,4,admin.,divorced,tertiary,no,0,no,no,cellular,2,jun,1,1,6,2,success
43864,10,admin.,married,secondary,no,0,no,no,cellular,2,jun,2,1,-1,0,unknown
43868,3,technician,single,secondary,no,0,no,no,cellular,4,jun,1,2,6,3,success
43874,7,management,married,tertiary,no,0,no,no,unknown,7,jun,2,1,-1,0,unknown
43878,4,admin.,married,secondary,no,0,yes,no,cellular,8,jun,1,1,6,2,success
43879,4,technician,divorced,secondary,no,0,yes,no,cellular,8,jun,1,1,12,6,failure
43880,4,management,single,tertiary,no,0,yes,no,cellular,8,jun,3,1,-1,0,unknown
43882,9,retired,divorced,secondary,no,0,no,no,cellular,8,jun,4,1,-1,0,unknown
43888,9,retired,married,primary,no,0,no,no,cellular,9,jun,2,1,-1,0,unknown
43889,3,management,married,tertiary,no,0,no,no,cellular,9,jun,1,1,3,9,success
43890,4,services,married,secondary,no,0,no,no,cellular,9,jun,1,1,3,5,success
43891,3,management,married,tertiary,no,0,no,no,cellular,9,jun,1,1,3,7,other
43892,2,management,single,tertiary,no,0,no,no,cellular,9,jun,1,1,3,1,success
43893,13,retired,married,secondary,no,1,no,no,telephone,9,jun,5,1,2,12,failure
43894,4,blue-collar,married,secondary,no,0,no,no,cellular,9,jun,2,2,-1,0,unknown
43897,3,management,single,tertiary,no,0,no,no,cellular,9,jun,1,2,3,3,success
43898,4,services,married,secondary,no,0,no,no,cellular,9,jun,7,2,6,6,failure
43902,3,blue-collar,single,secondary,no,0,no,no,unknown,13,jun,5,1,-1,0,unknown
43904,10,retired,married,unknown,no,0,no,no,telephone,14,jun,2,5,3,4,other
43905,2,blue-collar,single,secondary,no,0,no,no,unknown,14,jun,3,1,3,6,other
43906,4,management,married,tertiary,no,0,no,no,cellular,14,jun,1,1,3,9,success
43907,1,student,single,unknown,no,0,no,no,cellular,14,jun,2,1,12,1,other
43909,3,technician,single,secondary,no,0,no,no,cellular,14,jun,5,1,12,2,other
43910,1,student,single,unknown,no,0,no,no,cellular,14,jun,2,1,-1,0,unknown
43911,2,admin.,single,unknown,no,0,no,no,cellular,14,jun,1,4,-1,0,unknown
43912,8,admin.,married,secondary,no,0,no,no,cellular,14,jun,3,1,4,8,success
43913,10,admin.,married,secondary,no,0,no,no,cellular,14,jun,5,2,-1,0,unknown
43915,11,retired,divorced,primary,no,0,no,no,cellular,14,jun,2,1,14,1,success
43916,2,services,single,tertiary,no,0,no,no,cellular,14,jun,4,1,6,10,failure
43922,9,retired,married,primary,no,0,no,no,cellular,14,jun,1,2,3,6,other
43923,3,self-employed,single,tertiary,no,0,yes,no,cellular,14,jun,4,2,-1,0,unknown
43924,10,retired,divorced,primary,no,0,no,no,cellular,15,jun,5,2,3,2,success
43925,4,admin.,married,tertiary,no,0,no,no,cellular,15,jun,3,2,12,13,other
43926,2,management,single,tertiary,no,0,no,no,cellular,15,jun,7,1,7,3,success
43929,6,technician,single,tertiary,no,0,no,no,cellular,15,jun,2,5,9,2,success
43933,9,retired,married,secondary,no,0,no,no,telephone,15,jun,1,1,-1,0,unknown
43934,2,management,single,tertiary,no,0,no,no,cellular,16,jun,2,1,16,1,failure
43936,4,student,divorced,tertiary,no,0,no,no,cellular,16,jun,5,3,-1,0,unknown
43937,10,housemaid,married,primary,no,0,no,no,cellular,16,jun,2,6,6,3,success
43938,3,management,single,tertiary,no,0,no,no,cellular,17,jun,2,3,6,2,success
43940,4,technician,single,secondary,no,0,no,no,cellular,17,jun,3,1,9,19,other
43941,1,technician,single,secondary,no,0,no,no,unknown,17,jun,2,1,-1,0,unknown
43942,3,services,divorced,secondary,no,0,yes,no,cellular,17,jun,14,1,-1,0,unknown
43946,6,technician,married,tertiary,no,0,no,no,cellular,17,jun,1,1,-1,0,unknown
43947,3,management,married,tertiary,no,0,yes,no,cellular,17,jun,4,2,7,4,failure
43948,4,admin.,married,secondary,no,0,no,no,cellular,17,jun,2,4,-1,0,unknown
43949,6,blue-collar,married,secondary,no,0,no,no,cellular,17,jun,1,2,1,7,failure
43950,3,technician,single,tertiary,no,0,no,no,cellular,17,jun,4,1,-1,0,unknown
43951,7,blue-collar,married,secondary,no,0,no,yes,cellular,17,jun,2,2,4,4,success
43954,2,blue-collar,single,secondary,no,0,no,no,cellular,18,jun,2,1,3,1,success
43958,1,student,single,secondary,no,0,no,no,unknown,21,jun,0,1,-1,0,unknown
43961,8,management,divorced,tertiary,no,0,no,no,cellular,22,jun,7,1,2,3,success
43962,3,admin.,single,secondary,no,0,yes,no,cellular,22,jun,4,1,6,2,success
43965,9,retired,divorced,primary,no,0,no,no,cellular,23,jun,5,1,7,2,success
43966,3,management,single,tertiary,no,0,no,no,cellular,23,jun,2,2,3,2,success
43967,3,blue-collar,single,secondary,no,0,no,no,cellular,23,jun,11,1,-1,0,unknown
43968,4,management,single,tertiary,no,0,no,no,cellular,23,jun,2,1,6,5,success
43970,8,management,married,tertiary,no,1,no,no,cellular,23,jun,5,3,-1,0,unknown
43972,2,student,single,secondary,no,0,no,no,cellular,24,jun,10,4,12,1,failure
43973,5,services,married,secondary,no,0,no,no,cellular,24,jun,4,1,3,2,success
43975,4,self-employed,single,tertiary,no,0,no,no,cellular,24,jun,2,1,-1,0,unknown
43988,6,management,married,tertiary,no,0,yes,yes,cellular,25,jun,1,6,5,8,failure
43989,5,technician,divorced,tertiary,no,0,yes,no,cellular,25,jun,2,1,12,3,failure
43990,2,blue-collar,single,secondary,no,0,no,no,cellular,25,jun,3,1,5,2,success
43996,2,technician,single,secondary,no,0,no,no,cellular,25,jun,3,2,-1,0,unknown
43998,4,technician,married,tertiary,no,0,no,no,cellular,25,jun,2,2,10,3,other
44004,6,management,single,tertiary,no,0,yes,no,cellular,28,jun,5,3,3,9,success
44005,4,management,single,tertiary,no,0,no,no,cellular,28,jun,2,4,4,4,other
44006,6,management,single,tertiary,no,0,no,no,cellular,28,jun,2,3,6,6,other
44008,8,housemaid,divorced,primary,no,0,no,no,cellular,28,jun,2,1,3,3,other
44009,4,technician,single,tertiary,no,0,no,no,cellular,28,jun,2,1,3,1,success
44010,6,admin.,single,secondary,no,0,no,no,cellular,28,jun,3,1,-1,0,unknown
44011,2,management,single,tertiary,no,0,no,no,cellular,28,jun,2,1,2,2,success
44013,10,retired,divorced,primary,no,0,no,no,telephone,28,jun,3,1,-1,0,unknown
44016,6,management,married,unknown,no,0,no,no,cellular,28,jun,2,2,6,1,success
44018,10,retired,married,primary,no,0,no,no,cellular,28,jun,6,6,6,10,other
44019,1,housemaid,single,secondary,no,0,no,no,cellular,28,jun,3,3,-1,0,unknown
44020,9,retired,married,secondary,no,0,no,no,cellular,29,jun,2,1,19,2,failure
44021,3,blue-collar,single,secondary,no,0,yes,no,cellular,29,jun,3,1,-1,0,unknown
44023,8,blue-collar,married,primary,no,0,no,no,cellular,29,jun,2,1,9,4,success
44024,5,admin.,married,secondary,no,0,yes,no,cellular,29,jun,1,1,3,7,failure
44026,1,services,single,secondary,no,0,no,no,cellular,29,jun,1,1,3,3,success
44029,4,unemployed,married,secondary,no,0,no,no,cellular,29,jun,5,2,6,6,success
44030,3,management,single,tertiary,no,0,yes,no,cellular,29,jun,2,1,2,3,success
44032,3,management,single,tertiary,no,0,no,no,cellular,29,jun,3,2,-1,0,unknown
44035,3,technician,divorced,tertiary,no,0,no,no,cellular,29,jun,1,2,-1,0,unknown
44039,3,student,single,tertiary,no,0,no,no,cellular,30,jun,4,4,3,5,failure
44041,6,admin.,single,secondary,no,0,yes,no,telephone,30,jun,2,1,15,2,failure
44043,5,admin.,single,secondary,no,0,yes,no,cellular,30,jun,2,2,13,11,success
44046,5,management,single,tertiary,no,0,no,no,cellular,30,jun,2,2,9,1,failure
44047,3,technician,single,tertiary,no,0,no,no,cellular,30,jun,2,2,-1,0,unknown
44049,1,student,single,secondary,no,0,no,no,cellular,30,jun,2,6,5,3,success
44050,11,retired,divorced,primary,no,5,no,no,cellular,30,jun,2,5,3,4,other
44056,3,management,single,tertiary,no,2,no,no,cellular,1,jul,4,2,9,2,success
44057,9,retired,married,secondary,no,0,no,no,cellular,1,jul,2,1,3,2,success
44061,7,services,divorced,secondary,no,0,yes,yes,unknown,2,jul,0,1,13,1,success
44063,2,student,single,secondary,no,0,no,no,cellular,2,jul,3,3,-1,0,unknown
44065,3,services,single,secondary,no,0,no,no,cellular,2,jul,1,3,-1,0,unknown
44067,5,technician,divorced,unknown,no,0,no,no,telephone,2,jul,5,2,2,1,success
44069,2,blue-collar,single,secondary,no,0,no,yes,cellular,2,jul,2,2,-1,0,unknown
44070,3,student,single,secondary,no,0,no,no,cellular,2,jul,5,1,-1,0,unknown
44072,4,management,divorced,tertiary,no,0,no,no,cellular,2,jul,1,2,2,1,success
44077,2,services,single,secondary,no,0,no,no,cellular,5,jul,1,2,-1,0,unknown
44079,3,technician,single,tertiary,no,0,yes,no,cellular,5,jul,1,1,14,8,success
44081,1,admin.,single,tertiary,no,0,yes,no,cellular,6,jul,2,1,-1,0,unknown
44082,3,management,single,tertiary,no,0,no,no,cellular,6,jul,2,3,6,2,failure
44085,6,management,divorced,tertiary,no,0,no,no,cellular,6,jul,2,1,-1,0,unknown
44087,9,technician,married,secondary,no,0,no,no,cellular,6,jul,3,1,12,2,success
44089,4,technician,married,secondary,no,0,yes,no,cellular,6,jul,3,3,25,55,failure
44092,6,management,single,tertiary,no,0,no,no,telephone,7,jul,1,1,8,6,success
44093,7,services,married,secondary,no,0,no,no,telephone,7,jul,3,2,15,2,failure
44094,2,management,single,tertiary,no,0,no,no,cellular,7,jul,2,2,14,1,success
44095,11,retired,divorced,unknown,no,0,no,no,telephone,7,jul,2,2,-1,0,unknown
44097,6,management,single,tertiary,no,1,no,no,cellular,8,jul,1,1,13,2,failure
44098,11,retired,married,primary,no,0,no,no,cellular,8,jul,4,1,6,2,success
44099,2,management,single,tertiary,yes,0,yes,no,cellular,8,jul,2,1,17,1,failure
44101,3,self-employed,married,tertiary,no,0,no,no,telephone,8,jul,3,2,4,9,other
44102,13,retired,married,secondary,no,0,no,no,telephone,8,jul,2,1,12,1,success
44103,2,management,single,tertiary,no,0,no,no,cellular,8,jul,8,1,2,5,failure
44105,1,student,single,secondary,no,0,no,no,cellular,8,jul,3,2,-1,0,unknown
44106,3,services,single,secondary,no,0,no,no,cellular,8,jul,3,2,-1,0,unknown
44108,10,retired,married,secondary,no,0,no,no,cellular,8,jul,8,3,-1,0,unknown
44110,0,student,single,secondary,no,0,no,no,telephone,8,jul,3,3,-1,0,unknown
44113,4,blue-collar,single,unknown,no,0,no,no,cellular,8,jul,2,1,2,3,failure
44114,4,admin.,married,secondary,no,0,yes,no,cellular,9,jul,4,4,7,7,success
44115,3,technician,single,unknown,no,0,no,no,cellular,9,jul,3,7,-1,0,unknown
44120,7,unknown,married,unknown,no,0,no,no,cellular,9,jul,3,1,22,6,failure
44123,2,technician,single,secondary,no,0,no,no,unknown,9,jul,0,1,-1,0,unknown
44124,7,admin.,single,secondary,no,0,no,no,unknown,10,jul,0,1,-1,0,unknown
44129,4,self-employed,married,tertiary,no,0,no,no,cellular,12,jul,1,3,5,7,other
44132,10,retired,divorced,unknown,no,0,no,no,cellular,12,jul,4,4,-1,0,unknown
