,Unnamed: 0,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
17424,17424,6,1,1,2,0,0,1,0,2,28,7,0,2,-1,0,0,0
30984,30984,5,7,1,1,0,0,1,0,2,9,2,1,3,9,4,3,0
21113,21113,5,8,1,3,0,0,0,0,2,14,8,27,2,-1,0,0,0
10791,10791,5,10,1,2,0,0,0,0,0,17,6,1,3,-1,0,0,0
4041,4041,6,3,1,0,0,0,1,0,0,16,5,2,7,-1,0,0,0
11,11,2,1,3,2,0,0,1,0,0,5,5,1,1,-1,0,0,0
31823,31823,3,8,3,3,0,0,1,1,2,8,4,0,1,-1,0,0,0
40243,40243,6,10,2,2,0,0,0,0,2,15,6,0,3,-1,0,0,0
7607,7607,6,10,3,2,0,0,1,0,0,30,5,1,1,-1,0,0,0
35303,35303,4,10,3,2,0,0,1,0,2,7,5,0,1,-1,0,0,0
40284,40284,4,3,3,3,0,0,0,0,2,15,6,0,1,13,1,1,0
30674,30674,4,10,1,2,0,-1,1,1,2,6,2,1,3,8,2,1,0
28033,28033,5,8,3,2,0,0,0,0,2,28,1,0,2,-1,0,0,0
38761,38761,2,1,3,2,0,0,1,0,2,18,5,0,6,-1,0,0,0
27325,27325,4,11,2,2,0,-1,1,0,2,21,11,0,1,-1,0,0,0
12190,12190,3,1,1,2,0,0,0,0,0,20,6,0,2,-1,0,0,0
23115,23115,3,3,1,2,0,0,0,0,2,26,8,2,3,-1,0,0,0
34708,34708,3,1,3,2,0,0,1,1,2,5,5,0,1,-1,0,0,0
3558,3558,9,9,3,3,0,1,1,0,0,15,5,0,3,-1,0,0,0
43802,43802,4,2,2,2,0,0,1,0,0,27,5,0,1,18,2,3,1
25506,25506,3,3,3,3,0,0,1,0,2,19,11,4,1,-1,0,0,0
22213,22213,5,10,1,3,0,0,0,0,2,21,8,0,7,-1,0,0,0
14475,14475,4,11,1,2,0,0,1,0,2,14,7,2,4,-1,0,0,0
42335,42335,12,9,1,3,0,0,0,0,1,17,11,1,1,-1,0,0,1
20083,20083,3,3,1,3,0,0,0,0,2,11,8,0,4,-1,0,0,0
22138,22138,3,3,1,3,0,0,0,0,2,21,8,0,2,-1,0,0,0
558,558,4,7,2,0,0,0,1,0,0,6,5,2,2,-1,0,0,0
10338,10338,4,4,1,2,0,0,0,0,0,12,6,1,1,-1,0,0,0
10222,10222,4,1,3,3,0,0,0,0,0,11,6,1,3,-1,0,0,0
2622,2622,5,7,1,2,0,0,1,1,0,13,5,1,1,-1,0,0,0
37167,37167,4,7,1,1,0,0,1,0,2,13,5,1,1,10,5,1,0
36267,36267,4,7,1,1,0,0,1,0,2,11,5,2,2,-1,0,0,0
44912,44912,2,3,3,3,0,0,0,0,2,29,9,7,1,7,4,2,1
39129,39129,3,1,3,3,0,0,1,0,2,18,5,0,3,5,1,2,0
32095,32095,3,3,3,3,0,0,1,0,2,14,4,5,2,-1,0,0,0
19041,19041,6,10,2,2,0,0,0,0,2,5,8,1,3,-1,0,0,0
6930,6930,3,3,3,3,0,-1,0,0,0,28,5,0,2,-1,0,0,0
37808,37808,5,4,1,1,0,0,1,1,1,14,5,0,2,12,2,1,0
8657,8657,4,1,1,2,0,0,1,0,0,3,6,0,2,-1,0,0,0
35887,35887,4,1,1,2,0,0,1,0,2,8,5,5,2,2,7,2,0
24691,24691,6,10,1,0,0,0,1,0,2,17,11,4,2,6,1,1,0
28805,28805,7,9,1,1,0,0,0,0,2,30,1,0,4,-1,0,0,0
13169,13169,3,8,2,0,0,0,0,1,2,8,7,2,1,-1,0,0,0
44849,44849,11,9,1,1,0,0,0,0,2,22,9,5,2,6,1,1,0
40301,40301,2,3,3,3,0,0,0,0,2,16,6,1,2,-1,0,0,1
691,691,4,7,1,1,0,0,1,0,0,6,5,3,2,-1,0,0,0
20294,20294,6,10,1,3,0,0,0,0,2,11,8,1,6,-1,0,0,0
38405,38405,6,1,2,2,0,0,1,0,2,15,5,0,1,11,1,1,0
12823,12823,2,3,1,3,0,0,1,1,2,7,7,0,1,-1,0,0,0
937,937,7,1,1,2,0,0,1,0,0,7,5,1,1,-1,0,0,0
408,408,4,10,1,2,0,0,1,0,0,6,5,4,1,-1,0,0,0
15651,15651,3,11,1,2,0,0,1,1,2,21,7,2,4,-1,0,0,0
24036,24036,8,7,1,1,0,0,0,0,2,29,8,0,5,-1,0,0,0
24963,24963,7,8,2,3,0,2,1,0,2,18,11,2,1,-1,0,0,0
10707,10707,4,11,1,0,0,0,0,0,0,16,6,1,1,-1,0,0,0
14375,14375,7,3,1,3,0,1,1,0,2,14,7,0,3,-1,0,0,0
44955,44955,7,3,1,3,0,1,1,0,2,8,10,2,1,3,8,3,0
20851,20851,6,7,1,1,0,0,0,0,2,13,8,2,2,-1,0,0,0
18716,18716,8,7,2,1,0,1,1,0,2,31,7,1,10,-1,0,0,0
23359,23359,7,4,1,2,0,0,0,0,2,27,8,2,5,-1,0,0,0
17020,17020,3,7,3,2,0,0,0,0,2,25,7,0,2,-1,0,0,0
21949,21949,7,10,1,2,0,-1,0,0,2,20,8,0,4,-1,0,0,0
27100,27100,3,10,1,3,0,1,0,0,2,21,11,0,1,-1,0,0,0
33344,33344,3,1,1,2,0,0,1,0,2,20,4,4,2,-1,0,0,0
40787,40787,3,1,3,2,0,0,0,0,2,11,8,1,1,-1,0,0,0
33127,33127,4,7,1,1,0,0,1,1,2,20,4,1,3,-1,0,0,0
17254,17254,7,7,1,2,0,0,0,0,2,28,7,1,2,-1,0,0,0
19580,19580,9,4,1,1,0,0,0,0,2,7,8,0,2,-1,0,0,0
16836,16836,5,3,1,3,0,0,1,0,1,24,7,0,2,-1,0,0,0
25959,25959,3,1,2,3,0,-1,1,0,2,19,11,2,1,-1,0,0,0
13314,13314,4,9,1,1,0,0,0,1,2,8,7,4,3,-1,0,0,0
758,758,8,11,1,2,0,0,1,1,0,6,5,2,7,-1,0,0,0
12817,12817,4,1,3,2,0,-1,0,1,2,7,7,0,1,-1,0,0,0
44778,44778,8,3,1,3,0,0,0,0,2,14,9,2,2,-1,0,0,1
20981,20981,4,10,3,2,0,0,0,0,2,14,8,1,2,-1,0,0,0
10001,10001,4,7,1,2,0,0,0,0,0,9,6,0,2,-1,0,0,0
5874,5874,3,1,1,3,0,0,1,0,0,26,5,1,3,-1,0,0,0
26456,26456,3,10,3,2,0,0,1,0,2,20,11,2,2,-1,0,0,0
17473,17473,2,1,3,2,0,0,0,0,1,28,7,8,17,-1,0,0,1
10921,10921,6,11,1,2,0,0,0,0,0,17,6,0,5,-1,0,0,0
40642,40642,6,3,3,3,0,0,0,0,2,5,8,2,1,3,4,2,1
38363,38363,3,7,1,2,0,0,1,0,2,15,5,2,5,-1,0,0,1
23621,23621,3,10,3,2,0,0,0,0,2,28,8,0,15,-1,0,0,0
12066,12066,5,7,1,1,0,0,0,0,0,20,6,2,9,-1,0,0,0
22216,22216,9,11,1,2,0,0,0,0,2,21,8,2,6,-1,0,0,0
30953,30953,7,3,1,3,0,0,0,1,2,9,2,0,3,-1,0,0,0
11390,11390,7,7,2,1,0,-1,1,0,0,19,6,1,1,-1,0,0,0
15749,15749,3,10,3,3,0,0,0,1,2,21,7,1,3,-1,0,0,0
44108,44108,10,9,1,2,0,0,0,0,2,8,7,8,3,-1,0,0,1
36702,36702,4,3,1,3,0,0,1,1,2,12,5,2,1,-1,0,0,0
6491,6491,2,7,1,2,0,0,1,0,0,27,5,1,2,-1,0,0,0
2152,2152,3,11,3,2,0,0,1,0,0,12,5,4,2,-1,0,0,0
15728,15728,2,7,1,2,0,0,1,0,2,21,7,3,2,-1,0,0,0
4242,4242,5,7,1,2,0,0,1,0,0,19,5,3,1,-1,0,0,0
27879,27879,5,1,1,1,0,0,1,0,2,28,1,2,1,-1,0,0,0
10660,10660,4,1,1,2,0,0,1,0,0,16,6,2,1,-1,0,0,0
17783,17783,6,3,1,3,0,0,0,0,1,29,7,2,12,-1,0,0,0
10113,10113,5,8,2,3,0,0,0,0,0,11,6,5,2,-1,0,0,0
22507,22507,8,4,1,1,0,0,0,0,2,22,8,1,11,-1,0,0,0
23138,23138,7,7,1,1,0,0,0,1,2,26,8,0,7,-1,0,0,0
20667,20667,7,3,2,3,0,0,0,0,2,12,8,5,4,-1,0,0,0
8917,8917,7,7,1,0,0,0,1,0,0,4,6,0,13,-1,0,0,0
30331,30331,2,3,3,3,0,0,0,0,2,5,2,2,1,-1,0,0,0
9079,9079,9,3,1,3,0,2,0,1,0,5,6,2,1,-1,0,0,0
10885,10885,4,7,3,1,0,0,0,1,0,17,6,1,2,-1,0,0,0
22477,22477,3,3,3,3,0,0,0,0,2,22,8,0,4,-1,0,0,0
25829,25829,6,5,1,1,0,1,1,0,2,19,11,1,1,3,2,1,0
34091,34091,7,7,1,2,0,0,0,0,1,30,4,0,2,-1,0,0,0
3998,3998,7,5,1,3,0,0,1,0,0,16,5,1,4,-1,0,0,0
41616,41616,10,3,2,3,0,0,0,0,2,23,9,11,2,-1,0,0,0
21712,21712,8,8,1,0,0,0,0,0,2,19,8,1,1,-1,0,0,0
10485,10485,4,10,3,2,0,0,0,1,0,16,6,6,2,-1,0,0,0
36009,36009,4,3,3,3,0,0,1,0,2,8,5,2,1,-1,0,0,0
7341,7341,3,6,3,3,0,0,1,0,0,29,5,4,13,-1,0,0,0
43968,43968,4,3,3,3,0,0,0,0,2,23,6,2,1,6,5,2,1
30198,30198,2,7,3,2,0,0,1,0,2,5,2,0,9,8,1,1,0
11834,11834,6,11,1,2,0,0,0,0,0,20,6,3,4,-1,0,0,0
7235,7235,7,3,1,3,0,0,1,1,0,29,5,3,5,-1,0,0,0
24619,24619,5,3,3,3,0,1,0,0,2,17,11,9,2,-1,0,0,0
41200,41200,3,1,3,2,0,0,0,0,2,20,8,1,2,6,2,3,0
24650,24650,4,3,1,3,0,0,1,0,2,17,11,4,2,-1,0,0,0
8293,8293,3,1,3,3,0,-1,1,0,0,2,6,1,15,-1,0,0,0
17938,17938,7,10,2,2,0,0,0,0,1,30,7,2,2,-1,0,0,0
37456,37456,5,3,2,3,0,0,1,0,2,13,5,1,2,12,1,1,0
22506,22506,7,10,1,2,0,0,0,0,1,22,8,2,5,-1,0,0,0
32798,32798,6,7,1,1,0,0,1,0,2,17,4,0,1,11,1,1,0
1151,1151,3,1,2,2,0,0,1,0,0,7,5,1,4,-1,0,0,0
43813,43813,3,3,1,3,0,0,1,0,0,27,5,0,1,-1,0,0,0
33856,33856,9,7,1,1,0,0,0,0,1,29,4,0,3,-1,0,0,0
22316,22316,5,10,3,3,0,0,0,0,2,22,8,0,2,-1,0,0,0
6267,6267,2,10,2,2,0,0,1,0,0,27,5,1,1,-1,0,0,0
42838,42838,3,1,3,2,0,0,0,1,2,2,2,2,1,3,5,1,0
13409,13409,6,5,1,2,0,0,1,0,2,9,7,2,1,-1,0,0,0
8130,8130,5,11,1,2,0,-1,1,0,0,2,6,1,1,-1,0,0,0
7063,7063,5,7,1,1,0,0,1,0,0,28,5,1,4,-1,0,0,0
3590,3590,5,7,1,1,0,0,1,0,0,15,5,3,2,-1,0,0,0
42030,42030,9,9,1,2,0,0,0,0,2,28,10,4,1,-1,0,0,1
16373,16373,2,4,1,1,0,0,1,0,2,23,7,3,3,-1,0,0,0
8445,8445,5,5,1,2,0,0,1,0,0,3,6,0,1,-1,0,0,0
15804,15804,7,3,1,3,0,0,1,1,2,21,7,3,1,-1,0,0,0
17238,17238,2,10,3,2,0,0,1,0,2,28,7,1,3,-1,0,0,0
24014,24014,6,3,1,3,0,0,0,0,2,29,8,1,6,-1,0,0,0
18088,18088,3,10,1,3,0,-1,1,1,1,30,7,1,8,-1,0,0,0
19902,19902,4,3,1,3,0,0,0,0,2,8,8,3,2,-1,0,0,0
22475,22475,7,7,1,1,0,0,0,0,2,22,8,1,4,-1,0,0,0
13315,13315,8,3,1,3,0,0,0,1,2,8,7,1,3,-1,0,0,0
8161,8161,4,7,1,2,0,0,1,0,0,2,6,2,2,-1,0,0,0
509,509,2,1,3,2,0,0,1,0,0,6,5,1,1,-1,0,0,0
31850,31850,4,7,3,2,0,0,1,0,2,8,4,14,2,8,3,1,1
19416,19416,6,10,2,2,0,0,0,0,2,6,8,4,5,-1,0,0,0
32155,32155,5,7,1,2,0,0,1,0,2,15,4,1,1,-1,0,0,1
6507,6507,3,11,1,2,0,-1,0,1,0,27,5,2,1,-1,0,0,0
36564,36564,3,7,1,1,0,0,0,0,2,12,5,0,5,-1,0,0,0
22186,22186,4,10,1,2,0,0,0,0,2,21,8,0,4,-1,0,0,0
19445,19445,3,3,3,3,0,1,0,0,2,6,8,12,3,-1,0,0,1
13755,13755,6,3,1,2,0,0,1,0,2,10,7,0,1,-1,0,0,0
12742,12742,5,2,1,1,0,0,0,0,2,7,7,0,3,-1,0,0,0
6075,6075,7,7,1,1,0,-1,1,0,0,26,5,4,4,-1,0,0,0
584,584,4,10,1,1,0,0,1,0,0,6,5,0,4,-1,0,0,0
26508,26508,5,10,1,3,0,0,1,0,2,20,11,12,3,-1,0,0,1
45173,45173,4,1,3,3,0,0,0,0,2,11,11,0,4,3,7,1,0
32836,32836,4,7,1,2,0,0,1,0,2,17,4,0,1,11,1,1,0
23294,23294,6,3,1,2,0,0,0,0,2,27,8,0,6,-1,0,0,0
41582,41582,7,3,2,3,0,0,0,0,2,15,9,0,1,3,3,2,1
38092,38092,4,7,1,1,0,-1,1,0,2,15,5,1,3,11,1,1,0
13232,13232,7,11,3,0,0,0,0,0,2,8,7,1,2,-1,0,0,0
1531,1531,5,3,3,3,0,0,1,0,0,8,5,0,2,-1,0,0,0
21402,21402,3,3,2,3,0,0,0,0,2,18,8,13,8,-1,0,0,1
8148,8148,8,1,2,2,0,0,1,0,0,2,6,2,2,-1,0,0,0
29179,29179,7,2,1,1,0,0,0,0,2,2,2,1,1,-1,0,0,0
3479,3479,5,7,1,2,0,-1,1,1,0,15,5,2,1,-1,0,0,0
29090,29090,9,3,1,1,0,0,0,0,1,2,2,3,1,-1,0,0,0
19348,19348,6,3,1,3,0,0,0,0,2,6,8,0,4,-1,0,0,0
2186,2186,2,11,3,2,0,0,1,1,0,12,5,0,1,-1,0,0,0
1385,1385,3,4,1,1,0,0,1,0,0,8,5,0,1,-1,0,0,0
21946,21946,5,10,3,2,0,0,0,0,2,20,8,6,7,-1,0,0,0
12521,12521,2,1,3,2,0,0,0,0,0,3,7,2,3,-1,0,0,0
18089,18089,3,3,3,2,0,0,1,0,2,30,7,0,7,-1,0,0,0
42870,42870,4,11,1,2,0,0,0,0,2,4,2,5,3,-1,0,0,1
13002,13002,6,5,1,2,0,0,0,0,2,7,7,0,10,-1,0,0,0
18890,18890,6,0,1,0,0,0,0,0,2,4,8,2,1,-1,0,0,0
10085,10085,6,10,1,2,0,0,0,0,0,11,6,3,1,-1,0,0,0
35928,35928,3,7,3,2,0,0,1,0,2,8,5,2,2,-1,0,0,0
27330,27330,5,5,1,1,0,0,1,0,2,21,11,4,2,-1,0,0,1
10496,10496,4,7,1,2,0,0,1,0,0,16,6,5,11,-1,0,0,1
2234,2234,2,3,3,3,0,0,1,0,0,12,5,3,2,-1,0,0,0
23656,23656,7,7,1,2,0,0,0,0,2,28,8,0,3,-1,0,0,0
28126,28126,3,3,3,3,0,0,0,0,2,29,1,1,1,-1,0,0,0
32894,32894,5,7,1,1,0,0,1,1,2,17,4,1,3,-1,0,0,0
25045,25045,7,7,2,1,0,0,1,1,2,18,11,0,1,-1,0,0,0
31695,31695,7,7,2,2,0,0,1,1,2,7,4,1,1,8,2,1,0
748,748,4,7,3,2,0,0,1,0,0,6,5,1,2,-1,0,0,0
44760,44760,2,6,3,3,0,1,0,0,2,10,9,8,5,6,3,1,1
21005,21005,4,10,1,2,0,0,0,0,2,14,8,0,2,-1,0,0,0
43246,43246,4,7,1,0,0,0,0,0,2,8,3,1,6,9,2,1,0
44766,44766,7,4,2,1,0,0,0,0,0,13,9,0,1,-1,0,0,0
28890,28890,3,1,1,2,0,0,1,0,2,30,1,2,2,7,4,3,0
10468,10468,4,7,1,1,0,0,1,0,0,16,6,1,2,-1,0,0,0
29954,29954,4,7,1,1,0,0,1,1,2,4,2,3,2,9,3,3,0
16387,16387,4,1,1,2,0,0,1,0,2,23,7,0,4,-1,0,0,0
37903,37903,3,7,1,2,0,0,1,0,2,14,5,2,2,-1,0,0,0
11168,11168,4,1,1,2,0,0,1,0,0,18,6,2,1,-1,0,0,0
5350,5350,3,7,1,2,0,0,1,0,0,23,5,1,2,-1,0,0,0
31959,31959,3,3,1,3,0,0,1,1,2,13,4,1,2,-1,0,0,0
44840,44840,4,3,3,3,0,0,0,0,0,21,9,0,1,25,2,2,0
27731,27731,2,1,1,3,0,0,0,0,2,28,1,1,1,-1,0,0,0
21764,21764,7,10,1,2,0,0,0,0,2,19,8,5,4,-1,0,0,0
33991,33991,8,1,1,2,0,0,0,0,2,30,4,2,1,2,1,2,0
28756,28756,5,3,2,2,0,0,0,0,2,30,1,4,1,-1,0,0,0
3325,3325,7,1,3,2,0,0,1,0,0,15,5,2,2,-1,0,0,0
26995,26995,3,3,3,2,0,0,1,0,2,21,11,4,1,-1,0,0,1
914,914,8,8,1,1,0,0,1,0,0,7,5,3,1,-1,0,0,0
24903,24903,6,3,1,2,0,0,0,0,2,18,11,0,1,-1,0,0,0
39719,39719,2,3,1,3,0,0,1,0,2,27,5,0,4,10,5,1,0
12268,12268,8,3,1,3,0,1,0,0,0,24,6,0,3,-1,0,0,0
7604,7604,5,7,1,1,1,0,0,0,0,30,5,2,1,-1,0,0,0
18823,18823,8,1,1,2,0,1,0,0,2,4,8,1,1,-1,0,0,0
24370,24370,7,3,1,3,0,0,0,0,2,17,11,3,1,-1,0,0,0
30649,30649,6,9,2,2,0,0,1,0,2,6,2,0,3,-1,0,0,0
12187,12187,5,0,3,0,0,0,0,0,0,20,6,0,4,-1,0,0,0
31382,31382,4,1,3,2,0,0,0,0,2,23,3,0,4,-1,0,0,0
35026,35026,2,1,3,2,0,0,1,0,2,6,5,6,1,-1,0,0,1
22658,22658,3,3,3,3,0,0,0,0,2,25,8,2,3,-1,0,0,0
28961,28961,7,1,1,2,0,-1,0,0,2,2,2,0,1,-1,0,0,0
28336,28336,6,7,2,1,0,0,0,0,2,29,1,5,1,-1,0,0,0
61,61,7,10,2,2,0,0,1,0,0,5,5,6,1,-1,0,0,0
44432,44432,3,10,1,2,0,0,1,0,2,5,8,1,2,0,3,2,1
3725,3725,5,4,1,1,1,-1,1,1,0,16,5,0,2,-1,0,0,0
464,464,4,11,3,1,0,0,1,0,0,6,5,1,1,-1,0,0,0
24778,24778,5,3,1,3,0,0,1,1,2,18,11,0,1,-1,0,0,0
9250,9250,5,2,1,1,0,0,1,0,0,5,6,1,2,-1,0,0,0
26461,26461,3,11,3,2,0,2,1,0,2,20,11,2,1,-1,0,0,0
21198,21198,3,10,3,2,0,0,0,0,2,14,8,3,3,-1,0,0,0
9844,9844,8,10,3,0,0,0,0,0,0,9,6,0,1,-1,0,0,0
10377,10377,6,4,2,2,0,0,0,0,0,12,6,2,1,-1,0,0,0
35666,35666,6,1,3,2,0,0,1,0,2,8,5,0,1,-1,0,0,0
23324,23324,6,7,1,1,0,0,0,0,2,27,8,0,6,-1,0,0,0
39406,39406,5,11,1,2,0,0,0,0,2,22,5,2,1,6,3,1,1
2358,2358,2,11,1,2,0,0,1,0,0,13,5,0,1,-1,0,0,0
2313,2313,6,2,2,2,0,0,1,0,0,12,5,2,4,-1,0,0,0
17284,17284,3,11,1,2,0,0,1,0,2,28,7,2,2,-1,0,0,0
15829,15829,4,7,3,3,0,0,1,0,2,21,7,2,4,-1,0,0,0
11804,11804,5,10,1,3,0,0,0,0,0,20,6,0,1,-1,0,0,0
11838,11838,2,7,3,2,0,0,1,0,0,20,6,13,1,-1,0,0,1
30364,30364,5,10,3,2,0,0,1,0,2,5,2,5,1,-1,0,0,1
43743,43743,4,7,1,2,0,0,0,0,2,18,5,2,1,2,6,1,0
25676,25676,5,6,1,2,0,0,0,0,2,19,11,0,1,5,6,1,0
16495,16495,4,5,1,0,0,0,0,1,2,23,7,5,2,-1,0,0,0
34502,34502,5,2,1,2,0,0,1,1,2,5,5,3,1,-1,0,0,1
18865,18865,7,7,1,2,0,-1,0,1,2,4,8,1,1,-1,0,0,0
31267,31267,2,1,3,2,0,0,0,0,2,5,3,0,2,-1,0,0,0
31606,31606,4,1,1,2,0,0,1,0,1,3,4,2,4,8,4,3,0
25517,25517,7,10,1,2,0,0,0,0,2,19,11,1,1,-1,0,0,0
2981,2981,3,1,3,2,0,0,1,0,0,14,5,4,1,-1,0,0,0
36347,36347,3,1,1,2,0,0,1,1,2,11,5,1,1,-1,0,0,0
21330,21330,9,8,1,3,0,0,0,0,2,18,8,0,2,-1,0,0,0
16549,16549,3,3,3,3,0,0,1,0,2,24,7,1,4,-1,0,0,0
19225,19225,5,3,1,3,0,0,0,0,2,6,8,1,2,-1,0,0,0
23914,23914,4,10,3,2,0,0,0,0,2,29,8,1,4,-1,0,0,0
37028,37028,3,3,3,3,0,1,1,1,2,13,5,0,1,12,1,1,0
15226,15226,3,2,1,2,0,0,1,0,2,17,7,1,2,-1,0,0,0
30794,30794,6,3,1,3,0,0,1,0,2,6,2,0,2,-1,0,0,0
20726,20726,6,1,1,2,1,-1,0,0,2,13,8,2,2,-1,0,0,0
33947,33947,6,7,1,2,0,0,0,0,2,30,4,2,1,-1,0,0,0
30947,30947,3,10,3,2,0,0,0,0,2,9,2,0,2,-1,0,0,0
33004,33004,4,3,1,3,0,0,1,0,2,17,4,1,4,5,2,1,0
6763,6763,2,7,3,1,0,0,1,0,0,28,5,2,1,-1,0,0,0
12772,12772,5,11,1,2,0,0,1,1,2,7,7,1,4,-1,0,0,0
17677,17677,7,1,1,2,0,1,1,1,2,29,7,1,2,-1,0,0,0
27623,27623,6,7,1,2,0,0,1,0,2,21,11,3,2,4,2,1,0
4176,4176,3,11,2,2,0,0,1,0,0,19,5,2,1,-1,0,0,0
37180,37180,4,1,3,2,0,0,0,0,2,13,5,2,1,12,6,1,0
17219,17219,6,4,1,2,0,0,0,1,2,28,7,7,3,-1,0,0,1
3527,3527,6,7,1,2,0,0,1,0,0,15,5,3,7,-1,0,0,0
21896,21896,3,10,1,3,0,0,0,0,2,20,8,1,2,-1,0,0,0
18231,18231,5,11,1,2,0,0,0,0,1,30,7,0,5,-1,0,0,0
33887,33887,3,10,1,3,0,0,0,0,2,30,4,6,1,-1,0,0,1
20143,20143,8,4,2,1,0,0,0,0,2,11,8,1,2,-1,0,0,0
32079,32079,3,1,1,2,0,0,1,0,2,14,4,2,8,-1,0,0,0
40673,40673,5,1,1,2,0,0,1,0,2,6,8,1,1,8,1,3,0
13984,13984,7,2,1,1,0,0,0,1,2,10,7,3,3,-1,0,0,0
4139,4139,7,11,1,2,0,0,1,0,0,19,5,0,12,-1,0,0,0
36184,36184,5,7,3,2,0,-1,1,0,2,11,5,0,4,-1,0,0,0
36198,36198,4,1,3,2,0,0,1,1,2,11,5,1,1,11,1,1,0
22863,22863,8,11,1,2,0,0,0,1,2,25,8,2,5,-1,0,0,0
4276,4276,5,11,1,1,0,0,1,0,0,19,5,3,2,-1,0,0,0
12651,12651,3,10,1,2,0,0,0,1,0,4,7,3,6,-1,0,0,0
10689,10689,5,11,1,0,0,0,1,0,0,16,6,1,3,-1,0,0,0
20989,20989,4,10,1,2,0,0,0,0,2,14,8,1,2,-1,0,0,0
42696,42696,9,9,1,2,0,0,0,0,2,18,1,3,1,3,2,1,1
27944,27944,8,9,2,2,0,0,0,0,2,28,1,7,2,-1,0,0,0
36212,36212,5,3,1,2,0,0,1,0,2,11,5,3,1,12,3,3,0
1903,1903,2,8,3,3,0,-1,1,0,0,9,5,0,3,-1,0,0,0
39958,39958,7,8,1,3,0,0,0,0,2,3,6,2,2,-1,0,0,1
6214,6214,8,10,1,2,0,0,1,1,0,27,5,1,1,-1,0,0,0
22117,22117,5,3,3,3,1,0,0,1,2,21,8,3,5,-1,0,0,0
795,795,5,3,1,3,0,0,1,0,0,7,5,1,3,-1,0,0,0
10637,10637,4,1,3,1,0,0,1,0,0,16,6,0,1,-1,0,0,0
18859,18859,6,1,1,2,0,0,0,0,2,4,8,0,1,-1,0,0,0
39374,39374,6,1,1,2,0,1,0,0,2,22,5,0,1,-1,0,0,0
14104,14104,4,8,1,2,0,0,0,0,2,11,7,1,2,-1,0,0,0
29993,29993,3,5,3,3,0,0,0,0,2,4,2,1,2,-1,0,0,0
14059,14059,4,10,1,2,0,0,0,0,2,11,7,0,3,-1,0,0,0
35746,35746,6,3,1,3,0,0,1,0,2,8,5,6,1,-1,0,0,1
36058,36058,5,10,1,2,0,0,1,0,2,11,5,1,1,-1,0,0,0
21335,21335,5,3,1,3,0,2,0,0,2,18,8,0,4,-1,0,0,0
11975,11975,4,3,1,3,0,1,0,0,0,20,6,0,10,-1,0,0,0
17892,17892,6,7,1,0,0,2,0,0,2,30,7,0,2,-1,0,0,0
32764,32764,4,7,1,2,0,0,1,0,2,17,4,2,1,-1,0,0,0
27339,27339,4,11,1,2,0,1,1,0,2,21,11,9,3,5,3,3,0
7436,7436,3,3,3,3,0,0,1,0,0,29,5,0,9,-1,0,0,0
27878,27878,4,7,1,1,0,0,0,0,2,28,1,1,1,-1,0,0,0
8032,8032,4,7,1,1,0,0,1,0,0,2,6,1,1,-1,0,0,0
10831,10831,8,4,2,2,0,0,0,0,0,17,6,0,1,-1,0,0,0
40609,40609,2,3,3,3,0,0,0,0,2,4,8,4,1,3,1,2,1
13795,13795,4,5,1,1,0,0,0,0,2,10,7,4,1,-1,0,0,0
33050,33050,4,8,3,1,0,0,1,0,2,17,4,1,4,10,9,1,0
33228,33228,4,1,1,2,0,0,1,0,2,20,4,1,2,-1,0,0,0
19826,19826,4,3,1,3,0,0,0,0,2,8,8,0,2,-1,0,0,0
22974,22974,7,7,1,2,0,0,0,1,2,26,8,1,2,-1,0,0,0
36606,36606,7,7,1,2,0,0,1,0,2,12,5,0,5,11,15,3,0
41759,41759,10,9,1,1,0,0,0,0,1,12,10,0,3,-1,0,0,0
20653,20653,7,3,1,3,0,0,0,0,2,12,8,3,2,-1,0,0,0
22877,22877,6,11,1,2,0,0,0,0,2,25,8,0,11,-1,0,0,0
38211,38211,3,11,2,2,0,0,1,0,2,15,5,5,1,5,2,1,0
6286,6286,3,7,3,2,0,0,1,0,0,27,5,2,1,-1,0,0,0
42595,42595,6,2,1,2,0,0,1,0,0,7,1,0,1,-1,0,0,1
1471,1471,7,3,1,3,0,0,0,0,0,8,5,2,5,-1,0,0,0
40080,40080,8,1,1,2,0,0,0,0,2,4,6,0,2,-1,0,0,1
37510,37510,3,11,1,3,0,0,0,1,2,13,5,4,2,-1,0,0,0
42826,42826,4,1,3,3,0,0,0,0,2,1,2,2,2,3,2,1,0
37657,37657,6,10,1,2,0,0,1,0,2,14,5,0,1,-1,0,0,0
18509,18509,7,1,1,2,0,0,1,1,2,31,7,0,6,-1,0,0,0
3614,3614,5,10,1,2,0,0,1,0,0,15,5,1,4,-1,0,0,0
37625,37625,3,7,1,2,0,0,1,0,2,14,5,1,1,11,2,1,0
36087,36087,5,1,3,2,0,-1,1,1,2,11,5,8,1,12,1,1,1
37585,37585,8,8,1,2,0,0,1,0,1,14,5,0,5,5,12,3,0
40992,40992,1,6,3,2,0,0,0,0,2,13,8,0,1,3,2,2,0
3700,3700,3,7,3,2,0,0,1,1,0,16,5,0,1,-1,0,0,0
19918,19918,6,3,1,3,0,0,1,0,2,8,8,1,2,-1,0,0,0
35583,35583,1,10,3,2,0,-1,1,0,2,7,5,1,2,-1,0,0,0
